state	Year	cost_per_pack	tax_dollar	tax_state	tax_percent	sales_per_capita	tax_revenue	index	price_cpi
Hawaii	1971	0.367	0.17	0.09	46.3	85	5785606	40.49166666666667	2.084626466351101
Hawaii	1972	0.377	0.18	0.1	47.7	81.6	5870637	41.81666666666666	2.073575129533679
Hawaii	1973	0.407	0.18	0.1	44.2	79.2	6406178	44.4	2.108333333333333
Hawaii	1974	0.413	0.18	0.1	43.6	89.3	7429637	49.30833333333334	1.9264492141287812
Hawaii	1975	0.466	0.18	0.1	38.6	92.4	7825482	53.81666666666667	1.9915763394239703
Hawaii	1976	0.494	0.19	0.1	38.5	99.4	8603167	56.90833333333333	1.996544149948748
Hawaii	1977	0.567	0.2	0.11	35.3	95.1	9275371	60.608333333333334	2.1516843118383058
Hawaii	1978	0.605	0.215	0.12	35.5	93.2	9874813	65.23333333333333	2.1331119059785384
Hawaii	1979	0.635	0.22	0.135	34.7	88.8	10652107	72.575	2.0124009645194625
Hawaii	1980	0.676	0.23	0.14	34	89.4	11447081	82.40833333333333	1.8867023966022856
Hawaii	1981	0.755	0.25	0.15	33.1	85.6	12388409	90.925	1.9098157822381083
Hawaii	1982	0.905	0.275	0.17	30.4	77.7	12586030	96.5	2.15699481865285
Hawaii	1983	1.039	0.39	0.21	37.5	80	15802635	99.6	2.3992971887550203
Hawaii	1984	1.08	0.4	0.23	37	75.7	17852659	103.88333333333333	2.391143911439115
Hawaii	1985	1.172	0.43	0.24	36.7	69.8	17552309	107.56666666666666	2.50598078710877
Hawaii	1986	1.242	0.45	0.28	36.2	61.2	17703976	109.60833333333333	2.606188702197217
Hawaii	1987	1.338	0.46	0.3	34.3	54.7	17140688	113.625	2.7083828382838284
Hawaii	1988	1.491	0.49	0.33	32.9	55.6	19018054	118.25833333333333	2.899837925445705
Hawaii	1989	1.655	0.52	0.33	32.7	57.4	21837583	123.96666666666667	3.0705834901855336
Hawaii	1990	1.635	0.56	0.33	34.3	48.9	21051417	130.65833333333333	2.878117226863958
Hawaii	1991	2.049	0.67	0.38	32.7	54.7	25656992	136.19166666666666	3.460343878112954
Hawaii	1992	2.263	0.7	0.43	30.9	51.3	26477000	140.31666666666666	3.7093954151324384
Hawaii	1993	2.151	0.84	0.48	39.1	52.4	28572503	144.45833333333334	3.4247245457167574
Hawaii	1994	2.286	0.84	0.52	36.7	44.2	30019000	148.225	3.5471749030190587
Hawaii	1995	2.311	0.84	0.6	36.3	45.7	32379975	152.38333333333333	3.488111123263699
Hawaii	1996	2.428	0.84	0.6	34.6	51.6	36741900	156.85	3.560344277972585
Hawaii	1997	2.603	1.04	0.6	40	49.1	34958631	160.51666666666665	3.7297684560274122
Hawaii	1998	3.017	1.24	0.8	41.1	35.5	32418023	163.00833333333333	4.256898931547467
Hawaii	1999	3.733	1.24	1	33.2	32.5	38864791	166.575	5.154374906198409
Hawaii	2000	4.051	1.34	1	33.1	31.9	40049538	172.2	5.4107433217189325
Hawaii	2001	4.153	1.34	1	32.3	42.8	51825093	177.06666666666666	5.394521837349397
Hawaii	2002	4.544	1.59	1	35	51.1	62609477	179.875	5.810257123002084
Hawaii	2003	4.723	1.69	1.3	35.8	51.2	70586392	183.95833333333334	5.905087202718006
Hawaii	2004	5.044	1.79	1.4	35.5	47.4	77541842	188.88333333333333	6.141992411541516
Hawaii	2005	4.981	1.79	1.4	35.9	47	83135360	195.29166666666666	5.866251333475571
Hawaii	2006	5.269	1.99	1.4	37.8	48	85702087	201.59166666666667	6.0115084122194204
Hawaii	2007	5.74	2.19	1.6	38.2	43.7	88771665	207.34241666666668	6.367245164902342
Hawaii	2008	5.86	2.39	1.8	40.8	44	101560050	215.3025	6.260029493387211
Hawaii	2009	7.447	2.39	2	32.1	41.1	104433576	214.537	7.983751054596643
Hawaii	2010	8.454	4.01	2.6	47.4	36.2	119926740	218.0555	8.91708762218793
Hawaii	2011	8.788	4.21	3	47.9	32.9	135647918	224.93916666666667	8.985718360890166
Hawaii	2012	8.571	4.21	3.2	49.1	29.8	130994720	229.59391666666667	8.586159549087936
Hawaii	2013	8.702	4.21	3.2	48.4	27	120095909	232.95708333333334	8.591539571845315
Hawaii	2014	8.839	4.21	3.2	47.6	25.4	114112464	236.73616666666666	8.587492264595538
Hawaii	2015	8.938	4.21	3.2	47.1	26.8	121629881	237.017	8.673386297185434
Hawaii	2016	9.038	4.21	3.2	46.6	25.4	116382902	240.00716666666668	8.661158034864236
Hawaii	2017	9.092	4.21	3.2	46.3	25.1	114926266	245.11958333333334	8.531182909022297
Hawaii	2018	9.317	4.21	3.2	45.2	24.2	110762991	251.10683333333333	8.533857767046031
Hawaii	2019	9.444	4.21	3.2	44.6	22.5	102478034	255.65741666666668	8.496213520111061
Idaho	1970	0.336	0.15	0.07	44.6	102.4	5142000	38.825	1.9904700579523502
Idaho	1971	0.337	0.15	0.07	44.5	108.5	5446000	40.49166666666667	1.9142210331343898
Idaho	1972	0.363	0.171	0.07	47.1	126.1	6459000	41.81666666666666	1.996572339577521
Idaho	1973	0.38	0.171	0.091	45	121.8	8492314	44.4	1.9684684684684686
Idaho	1974	0.403	0.171	0.091	42.4	125.6	8804939	49.30833333333334	1.8798039547067769
Idaho	1975	0.425	0.171	0.091	40.2	123.3	8966803	53.81666666666667	1.8163518117064106
Idaho	1976	0.456	0.171	0.091	37.5	125.1	9332444	56.90833333333333	1.8429638307219214
Idaho	1977	0.515	0.171	0.091	33.2	125	9453009	60.608333333333334	1.9543517118108071
Idaho	1978	0.554	0.171	0.091	30.9	122.8	9577228	65.23333333333333	1.9532958610117528
Idaho	1979	0.564	0.171	0.091	30.3	117.5	9388416	72.575	1.787392352738546
Idaho	1980	0.592	0.171	0.091	28.9	115.2	9483198	82.40833333333333	1.652260086965315
Idaho	1981	0.676	0.171	0.091	25.3	114.1	9801784	90.925	1.7099807533681606
Idaho	1982	0.765	0.171	0.091	22.4	111.5	9730763	96.5	1.823316062176166
Idaho	1983	0.885	0.251	0.091	28.4	111.3	9777154	99.6	2.043674698795181
Idaho	1984	0.976	0.251	0.091	25.7	103.6	9461798	103.88333333333333	2.1608856088560886
Idaho	1985	0.999	0.251	0.091	25.1	100.7	9319619	107.56666666666666	2.1360706538580727
Idaho	1986	1.071	0.251	0.091	23.4	96.7	8854269	109.60833333333333	2.247365620010644
Idaho	1987	1.219	0.34	0.18	27.9	95	10967700	113.625	2.4675027502750275
Idaho	1988	1.336	0.34	0.18	25.4	84.5	15763703	118.25833333333333	2.5983792544570505
Idaho	1989	1.413	0.34	0.18	24	78.4	14427399	123.96666666666667	2.6215918257596127
Idaho	1990	1.444	0.34	0.18	23.5	90.1	16119559	130.65833333333333	2.541896804643153
Idaho	1991	1.672	0.38	0.18	22.7	85.4	14696223	136.19166666666666	2.823667625282996
Idaho	1992	1.712	0.38	0.18	22.2	85.1	15203794	140.31666666666666	2.806224017104169
Idaho	1993	1.505	0.42	0.18	27.9	86.7	15739152	144.45833333333334	2.396192673781367
Idaho	1994	1.635	0.52	0.18	31.8	93	17131500	148.225	2.5370214201383035
Idaho	1995	1.765	0.52	0.18	29.5	78.2	24428178	152.38333333333333	2.66400524991797
Idaho	1996	1.844	0.52	0.28	28.2	73.6	24946162	156.85	2.703984698756774
Idaho	1997	1.871	0.52	0.28	27.8	75	24978614	160.51666666666665	2.6809054096147857
Idaho	1998	2.107	0.52	0.28	24.7	78.9	26264174	163.00833333333333	2.972915495117837
Idaho	1999	2.759	0.52	0.28	18.8	75.1	25459256	166.575	3.809515233378358
Idaho	2000	2.911	0.62	0.28	21.3	66.9	25249502	172.2	3.8880952380952385
Idaho	2001	3.049	0.62	0.28	20.3	66.7	24152461	177.06666666666666	3.9604856927710843
Idaho	2002	3.181	0.67	0.28	21.1	63.3	23410260	179.875	4.067435719249479
Idaho	2003	3.646	0.96	0.57	26.3	64.7	25061490	183.95833333333334	4.55853227633069
Idaho	2004	3.498	0.96	0.57	27.4	60.8	47319102	188.88333333333333	4.259454689843819
Idaho	2005	3.61	0.96	0.57	26.6	58.3	46326764	195.29166666666666	4.251589502880307
Idaho	2006	3.647	0.96	0.57	26.3	58.8	47917084	201.59166666666667	4.160935885246579
Idaho	2007	3.802	0.96	0.57	25.2	58.6	48960151	207.34241666666668	4.217467964626952
Idaho	2008	3.853	0.96	0.57	24.9	55.9	47784823	215.3025	4.116022805123025
Idaho	2009	4.564	1.58	0.57	34.6	52.4	45510004	214.537	4.892955527484769
Idaho	2010	4.705	1.58	0.57	33.6	46.4	40925442	218.0555	4.962727379038823
Idaho	2011	4.845	1.58	0.57	32.6	45.5	40626245	224.93916666666667	4.9540060831261785
Idaho	2012	4.789	1.58	0.57	33	43.5	39326625	229.59391666666667	4.797470316250394
Idaho	2013	4.861	1.58	0.57	32.5	43.1	39205650	232.95708333333334	4.7992960076695095
Idaho	2014	5.059	1.58	0.57	31.2	40.8	37515246	236.73616666666666	4.915049594590884
Idaho	2015	5.118	1.58	0.57	30.9	40.8	37998733	237.017	4.966479197694681
Idaho	2016	5.213	1.58	0.57	30.3	40.7	38434618	240.00716666666668	4.995642491231164
Idaho	2017	5.404	1.58	0.57	29.2	39	37394232	245.11958333333334	5.070667888292619
Idaho	2018	5.547	1.58	0.57	28.5	37.7	36938983	251.10683333333333	5.080745844564166
Idaho	2019	5.722	1.58	0.57	27.6	35.8	35817868	255.65741666666668	5.147748174722097
Illinois	1970	0.414	0.2	0.12	48.3	124.8	159536073	38.825	2.452543464262717
Illinois	1971	0.419	0.2	0.12	47.7	125.6	167207000	40.49166666666667	2.3799958839267337
Illinois	1972	0.41	0.2	0.12	48.8	126.6	170514000	41.81666666666666	2.255081705858908
Illinois	1973	0.419	0.2	0.12	47.7	124.4	167279000	44.4	2.1704954954954956
Illinois	1974	0.452	0.2	0.12	44.3	131.9	175365000	49.30833333333334	2.1083657258745983
Illinois	1975	0.484	0.2	0.12	41.3	131.8	174745000	53.81666666666667	2.0685041808609475
Illinois	1976	0.494	0.2	0.12	40.5	134.4	178897000	56.90833333333333	1.996544149948748
Illinois	1977	0.546	0.2	0.12	36.6	134	180478000	60.608333333333334	2.0719923002887395
Illinois	1978	0.568	0.2	0.12	35.2	136.7	183660000	65.23333333333333	2.0026571282575367
Illinois	1979	0.6	0.2	0.12	33.3	135.3	182296000	72.575	1.9014812263176024
Illinois	1980	0.631	0.2	0.12	31.7	135.2	181085000	82.40833333333333	1.7611083021539085
Illinois	1981	0.696	0.2	0.12	28.7	133	181080000	90.925	1.7605718999175142
Illinois	1982	0.808	0.2	0.12	24.8	130.7	176286000	96.5	1.9258031088082903
Illinois	1983	0.896	0.28	0.12	31.3	127.9	175103000	99.6	2.069076305220884
Illinois	1984	0.967	0.28	0.12	29	124	170458000	103.88333333333333	2.140959409594096
Illinois	1985	1.084	0.28	0.12	25.8	121.6	167493000	107.56666666666666	2.3178184071893404
Illinois	1986	1.162	0.36	0.2	31	118.2	201810000	109.60833333333333	2.438318254390633
Illinois	1987	1.241	0.36	0.2	29	109.5	252288000	113.625	2.512035203520352
Illinois	1988	1.327	0.36	0.2	27.1	107.6	250858000	118.25833333333333	2.5808752025931927
Illinois	1989	1.473	0.46	0.2	31.2	104.6	244119000	123.96666666666667	2.7329120731379404
Illinois	1990	1.54	0.46	0.2	29.9	94.1	323697000	130.65833333333333	2.7108871739269085
Illinois	1991	1.798	0.5	0.3	27.8	96.1	323399000	136.19166666666666	3.0364559750351834
Illinois	1992	1.875	0.5	0.3	26.7	94.8	323100000	140.31666666666666	3.0734053925644376
Illinois	1993	1.821	0.68	0.3	37.3	94.6	315010000	144.45833333333334	2.899313527545428
Illinois	1994	1.852	0.68	0.3	36.7	85.7	412689145	148.225	2.8737392477652217
Illinois	1995	1.887	0.68	0.44	36	84.3	430355142	152.38333333333333	2.8481461227168325
Illinois	1996	1.987	0.68	0.44	34.2	81.8	424160000	156.85	2.9136754861332483
Illinois	1997	2.023	0.68	0.44	33.6	79.6	414750695	160.51666666666665	2.8987021077769706
Illinois	1998	2.405	0.82	0.44	34.1	80.3	464445911	163.00833333333333	3.393384796278309
Illinois	1999	3.127	0.82	0.58	26.2	72.2	493297147	166.575	4.317634699084497
Illinois	2000	3.238	0.92	0.58	28.4	70	485040692	172.2	4.324854819976772
Illinois	2001	3.491	0.92	0.58	26.4	67.1	477579348	177.06666666666666	4.534619728915663
Illinois	2002	4.038	1.37	0.58	33.9	70.9	471550800	179.875	5.163252258512856
Illinois	2003	4.058	1.37	0.98	33.8	51.4	653697190	183.95833333333334	5.07364892412231
Illinois	2004	4.353	1.37	0.98	31.5	60	744402120	188.88333333333333	5.300573546280773
Illinois	2005	4.607	1.37	0.98	29.7	52.2	650028120	195.29166666666666	5.425781950074676
Illinois	2006	4.821	1.37	0.98	28.4	51.5	643742700	201.59166666666667	5.5003761729568845
Illinois	2007	4.979	1.37	0.98	27.5	48.6	611784600	207.34241666666668	5.523086006280272
Illinois	2008	4.949	1.37	0.98	27.7	47.9	603787800	215.3025	5.286840607981793
Illinois	2009	5.631	1.99	0.98	35.3	45.2	571347840	214.537	6.0368607745983205
Illinois	2010	5.884	1.99	0.98	33.8	44.1	558323640	218.0555	6.206309861480221
Illinois	2011	5.871	1.99	0.98	33.9	45.3	570146571	224.93916666666667	6.003089724258781
Illinois	2012	6.854	2.99	0.98	43.6	46.5	588935400	229.59391666666667	6.8661226869033625
Illinois	2013	7.051	2.99	1.98	42.4	31.7	808255800	232.95708333333334	6.961496842229524
Illinois	2014	7.248	2.99	1.98	41.3	33.6	858052008	236.73616666666666	7.041763087881939
Illinois	2015	7.396	2.99	1.98	40.4	33.4	852943608	237.017	7.177037933987857
Illinois	2016	7.488	2.99	1.98	39.9	31.5	802981080	240.00716666666668	7.175785723065214
Illinois	2017	7.549	2.99	1.98	39.6	30.7	778864680	245.11958333333334	7.0833589727462956
Illinois	2018	7.604	2.99	1.98	39.3	28.3	717644664	251.10683333333333	6.96484431261329
Illinois	2019	8.972	3.99	1.98	44.5	29.3	739007280	255.65741666666668	8.071582772388439
Indiana	1970	0.322	0.14	0.06	43.5	134.6	41334000	38.825	1.907533805537669
Indiana	1971	0.325	0.14	0.06	43.1	139.3	43543000	40.49166666666667	1.8460588598477052
Indiana	1972	0.329	0.14	0.06	42.6	149.2	47223000	41.81666666666666	1.8095655639697092
Indiana	1973	0.345	0.14	0.06	40.6	156	49554000	44.4	1.787162162162162
Indiana	1974	0.367	0.14	0.06	38.2	159.6	50996000	49.30833333333334	1.711881020787561
Indiana	1975	0.387	0.14	0.06	36.2	162.4	51934000	53.81666666666667	1.653948590895014
Indiana	1976	0.406	0.14	0.06	34.5	166.6	53081000	56.90833333333333	1.6408844633182018
Indiana	1977	0.5	0.185	0.06	37	173	55024000	60.608333333333334	1.8974288464182594
Indiana	1978	0.525	0.185	0.105	35.2	150.9	84459000	65.23333333333333	1.8510475217169136
Indiana	1979	0.537	0.185	0.105	34.5	148.9	84004000	72.575	1.7018256975542543
Indiana	1980	0.583	0.185	0.105	31.7	146.9	83311000	82.40833333333333	1.6271412680756396
Indiana	1981	0.651	0.185	0.105	28.4	148.5	85609000	90.925	1.6467418201814683
Indiana	1982	0.757	0.185	0.105	24.4	147.7	84807000	96.5	1.8042487046632125
Indiana	1983	0.852	0.265	0.105	31.1	143	82149000	99.6	1.9674698795180725
Indiana	1984	0.888	0.265	0.105	29.8	137.8	79979000	103.88333333333333	1.9660516605166054
Indiana	1985	0.936	0.265	0.105	28.3	135.3	78908000	107.56666666666666	2.001363495506663
Indiana	1986	1.001	0.265	0.105	26.5	137.6	79546000	109.60833333333333	2.1004789781798827
Indiana	1987	1.093	0.32	0.105	29.4	134	78617000	113.625	2.2124532453245322
Indiana	1988	1.19	0.315	0.155	26.5	134	115681939	118.25833333333333	2.314424635332253
Indiana	1989	1.308	0.315	0.155	24	132.5	112344108	123.96666666666667	2.4267813928475395
Indiana	1990	1.358	0.315	0.155	23.2	128.3	111470978	130.65833333333333	2.3905095988264558
Indiana	1991	1.535	0.355	0.155	23.1	127.2	114707074	136.19166666666666	2.592302514838157
Indiana	1992	1.575	0.355	0.155	22.5	128.2	110491216	140.31666666666666	2.5816605297541275
Indiana	1993	1.466	0.395	0.155	26.9	126.8	109194371	144.45833333333334	2.3340986443611187
Indiana	1994	1.463	0.395	0.155	27	128.2	111199531	148.225	2.27012987012987
Indiana	1995	1.478	0.395	0.155	26.7	135.4	120669058	152.38333333333333	2.230821393415728
Indiana	1996	1.563	0.395	0.155	25.3	135.1	120985631	156.85	2.2919349697162894
Indiana	1997	1.668	0.395	0.155	23.7	135.3	122485409	160.51666666666665	2.3900321877271313
Indiana	1998	1.9	0.395	0.155	20.8	135.9	123065738	163.00833333333333	2.6808445376003274
Indiana	1999	2.602	0.395	0.155	15.2	133.3	120640333	166.575	3.5927360048026418
Indiana	2000	2.704	0.495	0.155	18.3	125.5	117604267	172.2	3.6116144018583047
Indiana	2001	3.02	0.495	0.155	16.4	121.4	114381404	177.06666666666666	3.922816265060241
Indiana	2002	3.574	0.945	0.155	26.4	121.4	114756720	179.875	4.5699513551077136
Indiana	2003	3.514	0.945	0.555	26.9	101.1	343657232	183.95833333333334	4.393494903737259
Indiana	2004	3.451	0.945	0.555	27.4	97.7	335915185	188.88333333333333	4.2022235948116125
Indiana	2005	3.509	0.945	0.555	26.9	96.1	331903577	195.29166666666666	4.1326392148495845
Indiana	2006	3.49	0.945	0.555	27.1	98.7	343491000	201.59166666666667	3.981811417469307
Indiana	2007	4.138	1.385	0.555	33.5	102.3	358376047	207.34241666666668	4.590184754767576
Indiana	2008	4.093	1.385	0.995	33.8	81.7	515812582	215.3025	4.372406265603047
Indiana	2009	4.814	2.005	0.995	41.6	78.9	500769869	214.537	5.160974563828151
Indiana	2010	5.147	2.005	0.995	39	71.7	462532256	218.0555	5.428938962786997
Indiana	2011	5.199	2.005	0.995	38.6	69.6	448763368	224.93916666666667	5.315970614277193
Indiana	2012	5.231	2.005	0.995	38.3	66	428080840	229.59391666666667	5.240252082753354
Indiana	2013	5.257	2.005	0.995	38.1	66.9	434473203	232.95708333333334	5.190269309261184
Indiana	2014	5.39	2.005	0.995	37.2	63.6	417532271	236.73616666666666	5.236631214636264
Indiana	2015	5.41	2.005	0.995	37.1	62.7	411617471	237.017	5.24983440006413
Indiana	2016	5.581	2.005	0.995	35.9	62.4	431322426	240.00716666666668	5.348298627193771
Indiana	2017	5.666	2.005	0.995	35.4	61.2	401065746	245.11958333333334	5.316507079027754
Indiana	2018	5.716	2.005	0.995	35.1	58.3	381595301	251.10683333333333	5.235540516951285
Indiana	2019	5.887	2.005	0.995	34.1	56.5	371597683	255.65741666666668	5.29618900814208
Iowa	1970	0.385	0.18	0.1	46.8	108.5	30155675	38.825	2.2807469414037347
Iowa	1971	0.419	0.21	0.13	50.1	108.4	33339377	40.49166666666667	2.3799958839267337
Iowa	1972	0.419	0.21	0.13	50.1	109.4	40547730	41.81666666666666	2.304583499402152
Iowa	1973	0.432	0.21	0.13	48.6	110.6	41441346	44.4	2.2378378378378376
Iowa	1974	0.454	0.21	0.13	46.3	116.1	43975775	49.30833333333334	2.117694777758999
Iowa	1975	0.478	0.21	0.13	43.9	120.5	44851832	53.81666666666667	2.0428615670486217
Iowa	1976	0.494	0.21	0.13	42.5	124.4	46500488	56.90833333333333	1.996544149948748
Iowa	1977	0.546	0.21	0.13	38.5	125.5	46894948	60.608333333333334	2.0719923002887395
Iowa	1978	0.564	0.21	0.13	37.2	127.1	47623434	65.23333333333333	1.9885539090444555
Iowa	1979	0.588	0.21	0.13	35.7	124.2	46817786	72.575	1.8634516017912504
Iowa	1980	0.614	0.21	0.13	34.2	124.6	47075859	82.40833333333333	1.7136616442511883
Iowa	1981	0.728	0.26	0.13	35.7	132.9	50394103	90.925	1.8415177343964804
Iowa	1982	0.84	0.26	0.18	31	116.2	61227054	96.5	2.0020725388601037
Iowa	1983	0.933	0.34	0.18	36.4	115.6	60490333	99.6	2.154518072289157
Iowa	1984	0.995	0.34	0.18	34.2	111.2	59082906	103.88333333333333	2.2029520295202953
Iowa	1985	1.048	0.42	0.18	40.1	109.4	58018435	107.56666666666666	2.2408428881313918
Iowa	1986	1.171	0.42	0.26	35.9	104.1	72024669	109.60833333333333	2.4572036797688743
Iowa	1987	1.242	0.42	0.26	33.9	101.1	77092980	113.625	2.514059405940594
Iowa	1988	1.451	0.5	0.34	34.5	100.2	81689081	118.25833333333333	2.822042139384117
Iowa	1989	1.496	0.47	0.31	31.4	94.4	91397313	123.96666666666667	2.7755848346329657
Iowa	1990	1.554	0.47	0.31	30.2	95.4	84199981	130.65833333333333	2.7355316027807897
Iowa	1991	1.785	0.56	0.31	31.4	97.1	84762321	136.19166666666666	3.0145016214893228
Iowa	1992	1.897	0.56	0.36	29.5	95.2	94916925	140.31666666666666	3.1094666825038604
Iowa	1993	1.714	0.6	0.36	35	92.5	92518148	144.45833333333334	2.7289529852898755
Iowa	1994	1.79	0.6	0.36	33.5	93.4	93474587	148.225	2.777534154157531
Iowa	1995	1.838	0.6	0.36	32.6	93	95081332	152.38333333333333	2.774187903314011
Iowa	1996	1.893	0.6	0.36	31.7	94	96051777	156.85	2.7758367867389224
Iowa	1997	1.938	0.6	0.36	31	93.9	96381838	160.51666666666665	2.776907901567854
Iowa	1998	2.13	0.6	0.36	28.2	94	96484950	163.00833333333333	3.005367823730893
Iowa	1999	2.863	0.6	0.36	21	91.7	94166860	166.575	3.9531142128170496
Iowa	2000	2.994	0.7	0.36	23.4	88.9	92817112	172.2	3.9989547038327533
Iowa	2001	3.195	0.7	0.36	21.9	86.5	91235012	177.06666666666666	4.150131777108434
Iowa	2002	3.314	0.75	0.36	22.6	85.4	89794591	179.875	4.2374982626824185
Iowa	2003	3.332	0.75	0.36	22.5	85.4	89889534	183.95833333333334	4.165943374858437
Iowa	2004	3.273	0.75	0.36	22.9	83.7	88715817	188.88333333333333	3.985476043413042
Iowa	2005	3.362	0.75	0.36	22.3	83.9	89210340	195.29166666666666	3.9595135481117993
Iowa	2006	3.36	0.75	0.36	22.3	85.3	91301474	201.59166666666667	3.8334917944690172
Iowa	2007	4.541	1.75	1.36	38.5	76.3	124274752	207.34241666666668	5.0372230477041
Iowa	2008	4.507	1.75	1.36	38.8	57.6	234137140	215.3025	4.814667734931085
Iowa	2009	5.327	2.37	1.36	44.5	53.8	220212197	214.537	5.710949626404769
Iowa	2010	5.736	2.37	1.36	41.3	51.3	210730238	218.0555	6.050202815338297
Iowa	2011	5.781	2.37	1.36	41	49.1	204155253	224.93916666666667	5.911064843457675
Iowa	2012	5.753	2.37	1.36	41.2	48.6	202808381	229.59391666666667	5.763175345455945
Iowa	2013	5.748	2.37	1.36	41.2	48.5	202980954	232.95708333333334	5.675036710982173
Iowa	2014	5.791	2.37	1.36	40.9	47.1	198425088	236.73616666666666	5.626221032274326
Iowa	2015	5.812	2.37	1.36	40.8	46.5	196434534	237.017	5.639933000586456
Iowa	2016	5.997	2.37	1.36	39.5	47.7	202215543	240.00716666666668	5.746953389586283
Iowa	2017	6.184	2.37	1.36	38.3	45	192098768	245.11958333333334	5.802555555366683
Iowa	2018	6.283	2.37	1.36	37.7	43	184380885	251.10683333333333	5.754881222534101
Iowa	2019	6.389	2.37	1.36	37.1	41.6	178920957	255.65741666666668	5.747808998304698
Kansas	1970	0.389	0.19	0.08	48.8	114	21175000	38.825	2.304443013522215
Kansas	1971	0.388	0.19	0.11	49	102.8	25020000	40.49166666666667	2.203910269602799
Kansas	1972	0.393	0.19	0.11	48.3	111	27567000	41.81666666666666	2.1615783180550023
Kansas	1973	0.402	0.19	0.11	47.3	115.2	28610492	44.4	2.0824324324324324
Kansas	1974	0.427	0.19	0.11	44.5	118.6	29740692	49.30833333333334	1.9917525773195874
Kansas	1975	0.466	0.19	0.11	40.8	123.4	30820823	53.81666666666667	1.9915763394239703
Kansas	1976	0.481	0.19	0.11	39.5	127.7	32063308	56.90833333333333	1.9440035144237808
Kansas	1977	0.526	0.19	0.11	36.1	127.9	32492220	60.608333333333334	1.996095146432009
Kansas	1978	0.548	0.19	0.11	34.7	127.1	32518489	65.23333333333333	1.9321410321921308
Kansas	1979	0.583	0.19	0.11	32.6	126.4	32655500	72.575	1.8476059249052703
Kansas	1980	0.598	0.19	0.11	31.8	127.1	33130559	82.40833333333333	1.6690059662250987
Kansas	1981	0.651	0.19	0.11	29.2	132	34323231	90.925	1.6467418201814683
Kansas	1982	0.77	0.19	0.11	24.7	130.9	34299712	96.5	1.8352331606217618
Kansas	1983	0.91	0.32	0.11	35.2	127.6	33792242	99.6	2.10140562248996
Kansas	1984	0.975	0.32	0.16	32.8	121.7	45063879	103.88333333333333	2.1586715867158675
Kansas	1985	1.03	0.4	0.16	38.8	115.7	45327675	107.56666666666666	2.2023551286024174
Kansas	1986	1.145	0.4	0.24	34.9	109.4	58286236	109.60833333333333	2.4026457842317344
Kansas	1987	1.239	0.4	0.24	32.3	105.2	62374658	113.625	2.5079867986798683
Kansas	1988	1.365	0.4	0.24	29.3	103.2	61770458	118.25833333333333	2.6547811993517016
Kansas	1989	1.458	0.4	0.24	27.4	96.5	57951000	123.96666666666667	2.7050820112933582
Kansas	1990	1.457	0.4	0.24	27.5	94.3	55437320	130.65833333333333	2.5647809171503284
Kansas	1991	1.742	0.44	0.24	25.3	91.8	55637270	136.19166666666666	2.941883375145322
Kansas	1992	1.742	0.44	0.24	25.3	90	53617108	140.31666666666666	2.8553985033852003
Kansas	1993	1.596	0.48	0.24	30.1	89.9	53792399	144.45833333333334	2.5410787424286125
Kansas	1994	1.657	0.48	0.24	29	89.1	54036609	148.225	2.5711587114184518
Kansas	1995	1.677	0.48	0.24	28.6	90.1	54600292	152.38333333333333	2.5311823252761676
Kansas	1996	1.713	0.48	0.24	28	88.7	54477448	156.85	2.5118903410902136
Kansas	1997	1.843	0.48	0.24	26	89.2	55167155	160.51666666666665	2.6407849652164885
Kansas	1998	2.07	0.48	0.24	23.2	87.6	53990126	163.00833333333333	2.9207095751750933
Kansas	1999	2.712	0.48	0.24	17.7	83.3	52382238	166.575	3.744619540747412
Kansas	2000	2.941	0.58	0.24	19.7	79.8	50886541	172.2	3.928164924506388
Kansas	2001	3	0.58	0.24	19.3	78.1	50144482	177.06666666666666	3.8968373493975905
Kansas	2002	3.726	1.09	0.24	29.3	77.5	49196827	179.875	4.764308547602502
Kansas	2003	3.87	1.18	0.79	30.5	60.7	119411772	183.95833333333334	4.838595696489241
Kansas	2004	3.748	1.18	0.79	31.5	56.3	121226400	188.88333333333333	4.563875408100238
Kansas	2005	3.73	1.18	0.79	31.6	54.9	118661808	195.29166666666666	4.392916577768296
Kansas	2006	3.988	1.18	0.79	29.6	55.4	120015024	201.59166666666667	4.549989665578107
Kansas	2007	4.11	1.18	0.79	28.7	53.1	116016672	207.34241666666668	4.559125022255858
Kansas	2008	4.082	1.18	0.79	28.9	51.7	113466516	215.3025	4.360655356997713
Kansas	2009	4.747	1.8	0.79	37.9	49.1	108641160	214.537	5.0891454620881245
Kansas	2010	4.997	1.8	0.79	36	45.2	100798776	218.0555	5.270722361967481
Kansas	2011	5.112	1.8	0.79	35.2	41.2	95864364	224.93916666666667	5.227013229502791
Kansas	2012	5.154	1.8	0.79	34.9	43	97502160	229.59391666666667	5.163115892661209
Kansas	2013	5.14	1.8	0.79	35	41	93306900	232.95708333333334	5.074754470154552
Kansas	2014	5.247	1.8	0.79	34.3	39.5	90240336	236.73616666666666	5.097700182411221
Kansas	2015	5.793	2.3	0.79	39.7	39.3	90235524	237.017	5.621495504541868
Kansas	2016	5.914	2.3	1.29	38.9	36.4	139982444	240.00716666666668	5.667414098051238
Kansas	2017	6.014	2.3	1.29	38.2	34.5	133706394	245.11958333333334	5.643041576645413
